Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YMR213W	cef1-13	YPR094W	rds3-1	0.222
YMR213W	cef1-13	YLR323C	cwc24-5018	0.210
YMR213W	cef1-13	YJR050W	isy1	0.433
YMR213W	cef1-13	YNR011C	prp2-1	0.390
YMR213W	cef1-13	YPL151C	prp46-5001	0.355
YMR213W	cef1-13	YML049C	rse1-1	0.206
YMR213W	cef1-13	YDR416W	syf1-5001	0.527
YMR213W	cef1-13	YOR319W	hsh49-5002	0.325
YMR213W	cef1-13	YER013W	prp22-1	0.489
YMR213W	cef1-13	YLR259C	hsp60-5005	0.240
YDR455C	ydr455c	YNR007C	atg3	0.229
YDR455C	ydr455c	YHR180W	yhr180w	0.301
YDR455C	ydr455c	YDR274C	ydr274c	0.269
YDR331W	gpi8-ts	YBR229C	rot2	0.203
YDR331W	gpi8-ts	YJL091C	gwt1-20	0.412
YDR331W	gpi8-ts	YLR459W	gab1-1	0.481
YDR331W	gpi8-ts	YFL025C	bst1	0.255
YDR331W	gpi8-ts	YDL145C	cop1-1	0.287
YDR331W	gpi8-ts	YDR162C	nbp2	0.230
YDR331W	gpi8-ts	YLR087C	csf1	0.380
YDR331W	gpi8-ts	YGL054C	erv14	0.250
YDR331W	gpi8-ts	YOR067C	alg8	0.230
YDR331W	gpi8-ts	YOR149C	smp3-1	0.260
YDR331W	gpi8-ts	YJR013W	gpi14-5007	0.257
YDR331W	gpi8-ts	YDR302W	gpi11-5001-supp1	0.409
YDR331W	gpi8-ts	YNL038W	gpi15-5001	0.250
YDR331W	gpi8-ts	YDR434W	gpi17-5001	0.469
YDR331W	gpi8-ts	YGL084C	gup1	0.328
YDR331W	gpi8-ts	YLR088W	gaa1-ts	0.342
YDR331W	gpi8-ts	YPL096C-A	eri1	0.342
YDR331W	gpi8-ts	YBL020W	rft1-5028	0.329
YDR331W	gpi8-ts	YJL062W	las21	0.350
YDR331W	gpi8-ts	YLR242C	arv1-supp1	0.289
YDR331W	gpi8-ts	YDR389W	sac7	0.211
YDR331W	gpi8-ts	YDL232W	ost4-supp2	0.247
YDR331W	gpi8-ts	YHR188C	gpi16-5001	0.502
YDR331W	gpi8-ts	YCR044C	per1-supp1	0.338
YDR331W	gpi8-ts	YFR042W	keg1-5002-supp1	0.294
YDR331W	gpi8-ts	YLL031C	gpi13-5	0.382
YDR331W	gpi8-ts	YDR331W	gpi8-5001	0.527
YDR482C	cwc21	YBR064W	ybr064w	0.411
YDR482C	cwc21	YKL173W	snu114-60	0.209
YDR482C	cwc21	YAL032C	prp45-5002	0.264
YDR482C	cwc21	YKR086W	prp16-2	0.209
YDR482C	cwc21	YLR117C	clf1-1	0.241
YDR482C	cwc21	YIR005W	ist3	0.295
YDR482C	cwc21	YBR188C	ntc20	0.266
YDR482C	cwc21	YJL031C	bet4-5007	0.203
YDR482C	cwc21	YLR016C	pml1	0.202
YDR482C	cwc21	YGR046W	tam41-5001	0.227
YDR482C	cwc21	YJR050W	isy1	0.353
YDR482C	cwc21	YDR416W	syf1-5001	0.414
YBR107C	iml3	YHR191C	ctf8	0.242
YBR107C	iml3	YPR141C	kar3	0.206
YBR107C	iml3	YER147C	scc4-5001	0.260
YBR107C	iml3	YJL074C	smc3-1	0.295
YBR107C	iml3	YLR045C	stu2-12	0.227
YBR107C	iml3	YGL086W	mad1	0.311
YBR107C	iml3	YBL034C	stu1-6	0.260
YBR107C	iml3	YJR135C	mcm22	0.530
YBR107C	iml3	YFL008W	smc1-2	0.200
YBR107C	iml3	YJL030W	mad2	0.264
YBR107C	iml3	YDR254W	chl4	0.560
YBR107C	iml3	YDR180W	scc2-4	0.228
YBR107C	iml3	YDR014W	rad61	0.218
YBR107C	iml3	YPL008W	chl1	0.249
YBR107C	iml3	YLR381W	ctf3	0.565
YBR107C	iml3	YDR318W	mcm21	0.549
YBR107C	iml3	YPL018W	ctf19	0.548
YBR107C	iml3	YPL253C	vik1	0.288
YBR107C	iml3	YFL008W	smc1-259	0.273
YBR107C	iml3	YGL093W	spc105-15	0.334
YBR107C	iml3	YDR113C	pds1-128	0.204
YBR107C	iml3	YMR117C	spc24-9	0.266
YNL272C	sec2-41	YPR055W	sec8-6	0.350
YNL272C	sec2-41	YDR166C	sec5-24	0.255
YNL272C	sec2-41	YLR166C	sec10-2	0.323
YNL272C	sec2-41	YER008C	sec3-2	0.240
YNL272C	sec2-41	YJL031C	bet4-5007	0.283
YNL272C	sec2-41	YDR164C	sec1-1	0.232
YHR191C	ctf8	YPR141C	kar3	0.338
YHR191C	ctf8	YER147C	scc4-5001	0.306
YHR191C	ctf8	YJL074C	smc3-1	0.419
YHR191C	ctf8	YLR045C	stu2-12	0.228
YHR191C	ctf8	YMR198W	cik1	0.289
YHR191C	ctf8	YNR016C	acc1-5009-supp1	0.239
YHR191C	ctf8	YGL086W	mad1	0.297
YHR191C	ctf8	YKL052C	ask1-3	0.243
YHR191C	ctf8	YBL034C	stu1-6	0.333
YHR191C	ctf8	YJR135C	mcm22	0.277
YHR191C	ctf8	YMR076C	pds5-1	0.287
YHR191C	ctf8	YFL008W	smc1-2	0.354
YHR191C	ctf8	YJL030W	mad2	0.302
YHR191C	ctf8	YDR254W	chl4	0.350
YHR191C	ctf8	YHR191C	ctf8-162	0.602
YHR191C	ctf8	YDR180W	scc2-4	0.411
YHR191C	ctf8	YDR014W	rad61	0.240
YHR191C	ctf8	YPL008W	chl1	0.407
YHR191C	ctf8	YLR381W	ctf3	0.315
YHR191C	ctf8	YDR318W	mcm21	0.395
YHR191C	ctf8	YEL061C	cin8	0.254
YHR191C	ctf8	YPL018W	ctf19	0.370
YHR191C	ctf8	YOR014W	rts1	0.247
YHR191C	ctf8	YPL253C	vik1	0.346
YHR191C	ctf8	YFL008W	smc1-259	0.382
YHR191C	ctf8	YPR135W	ctf4	0.498
YHR191C	ctf8	YGR188C	bub1-supp1	0.321
YHR191C	ctf8	YLR045C	stu2-11	0.219
YHR191C	ctf8	YDR113C	pds1-128	0.321
YHR191C	ctf8	YDL008W	apc11-13	0.230
YHR191C	ctf8	YHR191C	ctf8-9	0.737
YDR479C	pex29	YLR324W	pex30	0.373
YDL082W	rpl13a	YDR161W	acl4-supp1	0.276
YDL082W	rpl13a	YNL057W	ynl057w	0.218
YBR229C	rot2	YJL091C	gwt1-20	0.293
YBR229C	rot2	YLR459W	gab1-1	0.355
YBR229C	rot2	YFL025C	bst1	0.248
YBR229C	rot2	YBL083C	ybl083c	0.251
YBR229C	rot2	YFR043C	irc6	0.276
YBR229C	rot2	YDR086C	sss1-5001	0.245
YBR229C	rot2	YLR087C	csf1	0.212
YBR229C	rot2	YML130C	ero1-1	0.235
YBR229C	rot2	YOR067C	alg8	0.312
YBR229C	rot2	YAL053W	flc2	0.284
YBR229C	rot2	YOR149C	smp3-2	0.338
YBR229C	rot2	YNL038W	gpi15-5001	0.271
YBR229C	rot2	YDR434W	gpi17-5001	0.298
YBR229C	rot2	YGL084C	gup1	0.318
YBR229C	rot2	YGR227W	die2	0.265
YBR229C	rot2	YLR088W	gaa1-ts	0.272
YBR229C	rot2	YJL174W	kre9-5001	0.370
YBR229C	rot2	YCL043C	pdi1-5001-supp1	0.224
YBR229C	rot2	YPL096C-A	eri1	0.204
YBR229C	rot2	YJL062W	las21	0.299
YBR229C	rot2	YDR389W	sac7	0.271
YBR229C	rot2	YFL031W	hac1	0.269
YBR229C	rot2	YHR188C	gpi16-5001	0.310
YBR229C	rot2	YCR044C	per1-supp1	0.228
YBR229C	rot2	YAL058W	cne1	0.409
YBR229C	rot2	YFR042W	keg1-5002-supp1	0.312
YBR229C	rot2	YNL322C	kre1	0.293
YBR229C	rot2	YDR331W	gpi8-5001	0.288
YPR141C	kar3	YER147C	scc4-5001	0.384
YPR141C	kar3	YJL074C	smc3-1	0.466
YPR141C	kar3	YLR045C	stu2-12	0.355
YPR141C	kar3	YMR198W	cik1	0.557
YPR141C	kar3	YNR016C	acc1-5009-supp1	0.253
YPR141C	kar3	YGL086W	mad1	0.269
YPR141C	kar3	YKL052C	ask1-3	0.205
YPR141C	kar3	YBL034C	stu1-6	0.479
YPR141C	kar3	YJR135C	mcm22	0.202
YPR141C	kar3	YMR076C	pds5-1	0.234
YPR141C	kar3	YFL008W	smc1-2	0.345
YPR141C	kar3	YJL030W	mad2	0.292
YPR141C	kar3	YDR254W	chl4	0.204
YPR141C	kar3	YLR272C	ycs4-1	0.214
YPR141C	kar3	YHR191C	ctf8-162	0.293
YPR141C	kar3	YDR180W	scc2-4	0.389
YPR141C	kar3	YPL008W	chl1	0.255
YPR141C	kar3	YDR318W	mcm21	0.277
YPR141C	kar3	YGR113W	dam1-19	0.202
YPR141C	kar3	YEL061C	cin8	0.464
YPR141C	kar3	YPL018W	ctf19	0.260
YPR141C	kar3	YPL253C	vik1	0.351
YPR141C	kar3	YFL008W	smc1-259	0.429
YPR141C	kar3	YPR135W	ctf4	0.327
YPR141C	kar3	YDR439W	lrs4	0.249
YPR141C	kar3	YGR188C	bub1-supp1	0.279
YPR141C	kar3	YLR045C	stu2-11	0.311
YPR141C	kar3	YGL093W	spc105-15	0.337
YPR141C	kar3	YDR113C	pds1-128	0.254
YPR141C	kar3	YDL028C	mps1-417	0.211
YPR141C	kar3	YMR117C	spc24-9	0.328
YPR141C	kar3	YDL008W	apc11-13	0.217
YPR141C	kar3	YHR191C	ctf8-9	0.286
YJL091C	gwt1-20	YLR459W	gab1-1	0.451
YJL091C	gwt1-20	YFL025C	bst1	0.261
YJL091C	gwt1-20	YBL083C	ybl083c	0.256
YJL091C	gwt1-20	YDR086C	sss1-5001	0.209
YJL091C	gwt1-20	YLR087C	csf1	0.270
YJL091C	gwt1-20	YOR067C	alg8	0.283
YJL091C	gwt1-20	YOR149C	smp3-2	0.407
YJL091C	gwt1-20	YOR149C	smp3-1	0.307
YJL091C	gwt1-20	YJR013W	gpi14-5007	0.382
YJL091C	gwt1-20	YDR302W	gpi11-5001-supp1	0.343
YJL091C	gwt1-20	YNL038W	gpi15-5001	0.410
YJL091C	gwt1-20	YDR434W	gpi17-5001	0.368
YJL091C	gwt1-20	YGL084C	gup1	0.343
YJL091C	gwt1-20	YGR227W	die2	0.208
YJL091C	gwt1-20	YLR088W	gaa1-ts	0.406
YJL091C	gwt1-20	YBR078W	ecm33	0.255
YJL091C	gwt1-20	YPL096C-A	eri1	0.377
YJL091C	gwt1-20	YBL020W	rft1-5028	0.271
YJL091C	gwt1-20	YJL062W	las21	0.383
YJL091C	gwt1-20	YLR242C	arv1-supp1	0.442
YJL091C	gwt1-20	YDL232W	ost4-supp2	0.254
YJL091C	gwt1-20	YHR188C	gpi16-5001	0.396
YJL091C	gwt1-20	YCR044C	per1-supp1	0.326
YJL091C	gwt1-20	YAL058W	cne1	0.202
YJL091C	gwt1-20	YFR042W	keg1-5002-supp1	0.219
YJL091C	gwt1-20	YLL031C	gpi13-5	0.200
YJL091C	gwt1-20	YDR331W	gpi8-5001	0.442
YDR145W	taf12-9	YGL127C	soh1	0.284
YDR145W	taf12-9	YLR055C	spt8	0.219
YDL029W	arp2-14	YBR078W	ecm33	0.264
YML055W	spc2	YLR459W	gab1-1	0.239
YML055W	spc2	YBL083C	ybl083c	0.202
YML055W	spc2	YDR086C	sss1-5001	0.287
YML055W	spc2	YML130C	ero1-1	0.293
YML055W	spc2	YOR067C	alg8	0.241
YML055W	spc2	YLR066W	spc3-4	0.497
YML055W	spc2	YGR227W	die2	0.292
YML055W	spc2	YPL096C-A	eri1	0.226
YML055W	spc2	YJR143C	pmt4	0.215
YML055W	spc2	YDR331W	gpi8-5001	0.210
YGR140W	cbf2-2	YLR457C	nbp1-1	0.208
YER147C	scc4-5001	YJL074C	smc3-1	0.527
YER147C	scc4-5001	YMR198W	cik1	0.338
YER147C	scc4-5001	YGL086W	mad1	0.293
YER147C	scc4-5001	YBL034C	stu1-6	0.362
YER147C	scc4-5001	YJR135C	mcm22	0.353
YER147C	scc4-5001	YMR076C	pds5-1	0.363
YER147C	scc4-5001	YFL008W	smc1-2	0.506
YER147C	scc4-5001	YJL030W	mad2	0.285
YER147C	scc4-5001	YDR254W	chl4	0.378
YER147C	scc4-5001	YDR180W	scc2-4	0.561
YER147C	scc4-5001	YDR014W	rad61	0.550
YER147C	scc4-5001	YPL008W	chl1	0.378
YER147C	scc4-5001	YLR381W	ctf3	0.380
YER147C	scc4-5001	YDR318W	mcm21	0.434
YER147C	scc4-5001	YPL018W	ctf19	0.433
YER147C	scc4-5001	YOR014W	rts1	0.203
YER147C	scc4-5001	YPL253C	vik1	0.264
YER147C	scc4-5001	YFL008W	smc1-259	0.571
YER147C	scc4-5001	YPR135W	ctf4	0.293
YER147C	scc4-5001	YGR188C	bub1-supp1	0.299
YER147C	scc4-5001	YGL093W	spc105-15	0.227
YER147C	scc4-5001	YMR117C	spc24-9	0.223
YOL019W	yol019w	YHL015W-A	yhl015w-a	0.298
YOL019W	yol019w	YHR117W	tom71	0.220
YOL019W	yol019w	YNR034W-A	ego4	0.388
YOL019W	yol019w	YFL064C	yfl064c	0.490
YBR002C	rer2-5008	YCL043C	pdi1-5001-supp1	0.226
YBR002C	rer2-5008	YBL020W	rft1-5028	0.329
YBR002C	rer2-5008	YBR002C	rer2-5001	0.739
YBR064W	ybr064w	YKL173W	snu114-60	0.257
YBR064W	ybr064w	YBL026W	lsm2-5001	0.226
YBR064W	ybr064w	YDR163W	cwc15	0.249
YBR064W	ybr064w	YKR086W	prp16-2	0.301
YBR064W	ybr064w	YLR117C	clf1-1	0.404
YBR064W	ybr064w	YGR129W	syf2	0.366
YBR064W	ybr064w	YGR006W	prp18-1202	0.239
YBR064W	ybr064w	YIR005W	ist3	0.375
YBR064W	ybr064w	YDL098C	snu23-5001	0.217
YBR064W	ybr064w	YBR188C	ntc20	0.475
YBR064W	ybr064w	YDL209C	cwc2-1	0.244
YBR064W	ybr064w	YKL173W	snu114-40	0.248
YBR064W	ybr064w	YGR006W	prp18-ts	0.299
YBR064W	ybr064w	YOR308C	snu66	0.213
YBR064W	ybr064w	YLR016C	pml1	0.312
YBR064W	ybr064w	YPR094W	rds3-1	0.268
YBR064W	ybr064w	YJR050W	isy1	0.465
YBR064W	ybr064w	YNR011C	prp2-1	0.283
YBR064W	ybr064w	YML049C	rse1-1	0.235
YBR064W	ybr064w	YDR416W	syf1-5001	0.389
YNL102W	pol1-12	YLR457C	nbp1-1	0.209
YNL102W	pol1-12	YDL209C	cwc2-1	0.270
YJL074C	smc3-1	YLR045C	stu2-12	0.217
YJL074C	smc3-1	YMR198W	cik1	0.343
YJL074C	smc3-1	YNR016C	acc1-5009-supp1	0.315
YJL074C	smc3-1	YGL086W	mad1	0.366
YJL074C	smc3-1	YBL034C	stu1-6	0.381
YJL074C	smc3-1	YJR135C	mcm22	0.313
YJL074C	smc3-1	YMR076C	pds5-1	0.267
YJL074C	smc3-1	YFL008W	smc1-2	0.459
YJL074C	smc3-1	YJL030W	mad2	0.415
YJL074C	smc3-1	YDR254W	chl4	0.336
YJL074C	smc3-1	YHR191C	ctf8-162	0.236
YJL074C	smc3-1	YDR180W	scc2-4	0.598
YJL074C	smc3-1	YDR014W	rad61	0.431
YJL074C	smc3-1	YPL008W	chl1	0.490
YJL074C	smc3-1	YLR381W	ctf3	0.348
YJL074C	smc3-1	YDR318W	mcm21	0.362
YJL074C	smc3-1	YEL061C	cin8	0.286
YJL074C	smc3-1	YPL018W	ctf19	0.353
YJL074C	smc3-1	YOR014W	rts1	0.279
YJL074C	smc3-1	YPL253C	vik1	0.391
YJL074C	smc3-1	YFL008W	smc1-259	0.628
YJL074C	smc3-1	YPR135W	ctf4	0.406
YJL074C	smc3-1	YGR188C	bub1-supp1	0.371
YJL074C	smc3-1	YLR045C	stu2-11	0.210
YJL074C	smc3-1	YGL093W	spc105-15	0.320
YJL074C	smc3-1	YDR113C	pds1-128	0.335
YJL074C	smc3-1	YDL028C	mps1-417	0.227
YJL074C	smc3-1	YMR117C	spc24-9	0.203
YJL074C	smc3-1	YHR191C	ctf8-9	0.288
YKL173W	snu114-60	YBL026W	lsm2-5001	0.253
YKL173W	snu114-60	YAL032C	prp45-5002	0.332
YKL173W	snu114-60	YPR178W	prp4-ts	0.266
YKL173W	snu114-60	YPL157W	tgs1	0.300
YKL173W	snu114-60	YBR119W	mud1	0.241
YKL173W	snu114-60	YLR116W	msl5-5001	0.213
YKL173W	snu114-60	YKR086W	prp16-2	0.251
YKL173W	snu114-60	YLR117C	clf1-1	0.397
YKL173W	snu114-60	YHR156C	lin1	0.366
YKL173W	snu114-60	YIR005W	ist3	0.452
YKL173W	snu114-60	YPR057W	brr1	0.357
YKL173W	snu114-60	YDL043C	prp11-ts	0.226
YKL173W	snu114-60	YDL098C	snu23-5001	0.253
YKL173W	snu114-60	YKL074C	mud2	0.264
YKL173W	snu114-60	YBR188C	ntc20	0.230
YKL173W	snu114-60	YNL245C	cwc25-5011	0.244
YKL173W	snu114-60	YPL213W	lea1	0.259
YKL173W	snu114-60	YFR005C	sad1-1	0.471
YKL173W	snu114-60	YKL173W	snu114-40	0.405
YKL173W	snu114-60	YDR243C	prp28-101	0.446
YKL173W	snu114-60	YGR006W	prp18-ts	0.267
YKL173W	snu114-60	YOR308C	snu66	0.497
YKL173W	snu114-60	YJL031C	bet4-5007	0.220
YKL173W	snu114-60	YGL122C	nab2-5007	0.256
YKL173W	snu114-60	YLR016C	pml1	0.236
YKL173W	snu114-60	YKL012W	prp40-5003	0.341
YKL173W	snu114-60	YPR094W	rds3-1	0.309
YKL173W	snu114-60	YLR323C	cwc24-5018	0.229
YKL173W	snu114-60	YJR050W	isy1	0.362
YKL173W	snu114-60	YNR011C	prp2-1	0.236
YKL173W	snu114-60	YOR159C	sme1-5001	0.267
YKL173W	snu114-60	YPL151C	prp46-5001	0.366
YKL173W	snu114-60	YML049C	rse1-1	0.292
YKL173W	snu114-60	YDR416W	syf1-5001	0.388
YKL173W	snu114-60	YOR319W	hsh49-5002	0.256
YKL173W	snu114-60	YER013W	prp22-1	0.254
YKL173W	snu114-60	YLR298C	yhc1-2	0.281
YKL173W	snu114-60	YLR259C	hsp60-5005	0.228
YLR045C	stu2-12	YIL144W	tid3-1	0.270
YLR045C	stu2-12	YMR198W	cik1	0.267
YLR045C	stu2-12	YNR016C	acc1-5009-supp1	0.296
YLR045C	stu2-12	YGL086W	mad1	0.376
YLR045C	stu2-12	YKL052C	ask1-3	0.209
YLR045C	stu2-12	YBL034C	stu1-6	0.511
YLR045C	stu2-12	YJR135C	mcm22	0.269
YLR045C	stu2-12	YJL030W	mad2	0.323
YLR045C	stu2-12	YJL013C	mad3	0.202
YLR045C	stu2-12	YDR254W	chl4	0.335
YLR045C	stu2-12	YDR180W	scc2-4	0.226
YLR045C	stu2-12	YPL008W	chl1	0.231
YLR045C	stu2-12	YLR381W	ctf3	0.296
YLR045C	stu2-12	YDR318W	mcm21	0.329
YLR045C	stu2-12	YEL061C	cin8	0.493
YLR045C	stu2-12	YML124C	tub3	0.312
YLR045C	stu2-12	YPL018W	ctf19	0.353
YLR045C	stu2-12	YPL253C	vik1	0.290
YLR045C	stu2-12	YFL008W	smc1-259	0.211
YLR045C	stu2-12	YGR188C	bub1-supp1	0.222
YLR045C	stu2-12	YLR045C	stu2-11	0.593
YLR045C	stu2-12	YGL093W	spc105-15	0.304
YLR045C	stu2-12	YDR113C	pds1-128	0.223
YLR045C	stu2-12	YMR117C	spc24-9	0.252
YLR459W	gab1-1	YFL025C	bst1	0.348
YLR459W	gab1-1	YBL083C	ybl083c	0.299
YLR459W	gab1-1	YDR086C	sss1-5001	0.245
YLR459W	gab1-1	YDL145C	cop1-1	0.232
YLR459W	gab1-1	YLR087C	csf1	0.423
YLR459W	gab1-1	YGL054C	erv14	0.200
YLR459W	gab1-1	YOR067C	alg8	0.342
YLR459W	gab1-1	YOR149C	smp3-2	0.450
YLR459W	gab1-1	YLR066W	spc3-4	0.239
YLR459W	gab1-1	YOR149C	smp3-1	0.312
YLR459W	gab1-1	YJR013W	gpi14-5007	0.363
YLR459W	gab1-1	YDR302W	gpi11-5001-supp1	0.501
YLR459W	gab1-1	YNL038W	gpi15-5001	0.441
YLR459W	gab1-1	YDR434W	gpi17-5001	0.610
YLR459W	gab1-1	YGL084C	gup1	0.416
YLR459W	gab1-1	YGR227W	die2	0.288
YLR459W	gab1-1	YLR088W	gaa1-ts	0.511
YLR459W	gab1-1	YBR078W	ecm33	0.252
YLR459W	gab1-1	YPL096C-A	eri1	0.462
YLR459W	gab1-1	YBL020W	rft1-5028	0.219
YLR459W	gab1-1	YJL062W	las21	0.570
YLR459W	gab1-1	YLR242C	arv1-supp1	0.478
YLR459W	gab1-1	YFL031W	hac1	0.246
YLR459W	gab1-1	YDL232W	ost4-supp2	0.335
YLR459W	gab1-1	YHR188C	gpi16-5001	0.695
YLR459W	gab1-1	YCR044C	per1-supp1	0.436
YLR459W	gab1-1	YJR143C	pmt4	0.242
YLR459W	gab1-1	YAL058W	cne1	0.362
YLR459W	gab1-1	YFR042W	keg1-5002-supp1	0.302
YLR459W	gab1-1	YNL322C	kre1	0.219
YLR459W	gab1-1	YLL031C	gpi13-5	0.358
YLR459W	gab1-1	YDR331W	gpi8-5001	0.631
YBL026W	lsm2-5001	YPR178W	prp4-ts	0.371
YBL026W	lsm2-5001	YPL157W	tgs1	0.232
YBL026W	lsm2-5001	YLR117C	clf1-1	0.236
YBL026W	lsm2-5001	YHR156C	lin1	0.289
YBL026W	lsm2-5001	YIR005W	ist3	0.270
YBL026W	lsm2-5001	YPR057W	brr1	0.347
YBL026W	lsm2-5001	YDL098C	snu23-5001	0.286
YBL026W	lsm2-5001	YBR188C	ntc20	0.229
YBL026W	lsm2-5001	YDR243C	prp28-101	0.246
YBL026W	lsm2-5001	YOR308C	snu66	0.400
YBL026W	lsm2-5001	YKL012W	prp40-5003	0.205
YBL026W	lsm2-5001	YPR094W	rds3-1	0.231
YBL026W	lsm2-5001	YJR050W	isy1	0.244
YBL026W	lsm2-5001	YOR159C	sme1-5001	0.219
YBL026W	lsm2-5001	YPL151C	prp46-5001	0.246
YBL026W	lsm2-5001	YDR416W	syf1-5001	0.340
YBL026W	lsm2-5001	YLR298C	yhc1-2	0.267
YOL164W-A	yol164w-a	YDR132C	ydr132c	0.241
YOL164W-A	yol164w-a	YNL014W	hef3	0.278
YIL144W	tid3-1	YGL086W	mad1	0.233
YIL144W	tid3-1	YKL052C	ask1-3	0.237
YIL144W	tid3-1	YDR254W	chl4	0.254
YIL144W	tid3-1	YLR381W	ctf3	0.226
YIL144W	tid3-1	YDR318W	mcm21	0.252
YIL144W	tid3-1	YGR113W	dam1-19	0.224
YIL144W	tid3-1	YPL018W	ctf19	0.263
YIL144W	tid3-1	YPL253C	vik1	0.234
YIL144W	tid3-1	YLR045C	stu2-11	0.210
YIL144W	tid3-1	YGL093W	spc105-15	0.276
YIL144W	tid3-1	YMR117C	spc24-9	0.364
YAL032C	prp45-5002	YPR178W	prp4-ts	0.212
YAL032C	prp45-5002	YPL157W	tgs1	0.252
YAL032C	prp45-5002	YLR116W	msl5-5001	0.219
YAL032C	prp45-5002	YKR086W	prp16-2	0.208
YAL032C	prp45-5002	YLR117C	clf1-1	0.453
YAL032C	prp45-5002	YGR129W	syf2	0.236
YAL032C	prp45-5002	YGR006W	prp18-1202	0.335
YAL032C	prp45-5002	YIR005W	ist3	0.450
YAL032C	prp45-5002	YPR057W	brr1	0.268
YAL032C	prp45-5002	YDL043C	prp11-ts	0.287
YAL032C	prp45-5002	YDL098C	snu23-5001	0.243
YAL032C	prp45-5002	YBR188C	ntc20	0.282
YAL032C	prp45-5002	YNL245C	cwc25-5011	0.305
YAL032C	prp45-5002	YPL213W	lea1	0.249
YAL032C	prp45-5002	YFR005C	sad1-1	0.282
YAL032C	prp45-5002	YDR243C	prp28-101	0.272
YAL032C	prp45-5002	YGR006W	prp18-ts	0.382
YAL032C	prp45-5002	YOR308C	snu66	0.362
YAL032C	prp45-5002	YJL031C	bet4-5007	0.300
YAL032C	prp45-5002	YGL122C	nab2-5007	0.275
YAL032C	prp45-5002	YLR016C	pml1	0.240
YAL032C	prp45-5002	YKL012W	prp40-5003	0.302
YAL032C	prp45-5002	YPR094W	rds3-1	0.285
YAL032C	prp45-5002	YLR323C	cwc24-5018	0.268
YAL032C	prp45-5002	YJR050W	isy1	0.437
YAL032C	prp45-5002	YNR011C	prp2-1	0.280
YAL032C	prp45-5002	YOR159C	sme1-5001	0.324
YAL032C	prp45-5002	YPL151C	prp46-5001	0.409
YAL032C	prp45-5002	YML049C	rse1-1	0.259
YAL032C	prp45-5002	YOR319W	hsh49-5002	0.365
YAL032C	prp45-5002	YER013W	prp22-1	0.349
YAL032C	prp45-5002	YLR298C	yhc1-2	0.258
YAL032C	prp45-5002	YLR259C	hsp60-5005	0.283
YPR178W	prp4-ts	YPL157W	tgs1	0.205
YPR178W	prp4-ts	YLR117C	clf1-1	0.273
YPR178W	prp4-ts	YHR156C	lin1	0.297
YPR178W	prp4-ts	YIR005W	ist3	0.303
YPR178W	prp4-ts	YPR057W	brr1	0.335
YPR178W	prp4-ts	YDL043C	prp11-ts	0.255
YPR178W	prp4-ts	YDL098C	snu23-5001	0.303
YPR178W	prp4-ts	YDR485C	vps72	0.222
YPR178W	prp4-ts	YPL213W	lea1	0.211
YPR178W	prp4-ts	YFR005C	sad1-1	0.300
YPR178W	prp4-ts	YDR243C	prp28-101	0.299
YPR178W	prp4-ts	YOR308C	snu66	0.434
YPR178W	prp4-ts	YJL031C	bet4-5007	0.212
YPR178W	prp4-ts	YPR094W	rds3-1	0.232
YPR178W	prp4-ts	YJR050W	isy1	0.216
YPR178W	prp4-ts	YPL151C	prp46-5001	0.418
YPR178W	prp4-ts	YML049C	rse1-1	0.242
YPR178W	prp4-ts	YDR416W	syf1-5001	0.290
YPR178W	prp4-ts	YOR319W	hsh49-5002	0.203
YPR178W	prp4-ts	YLR298C	yhc1-2	0.204
YMR198W	cik1	YNR016C	acc1-5009-supp1	0.221
YMR198W	cik1	YGL086W	mad1	0.226
YMR198W	cik1	YBL034C	stu1-6	0.293
YMR198W	cik1	YMR076C	pds5-1	0.224
YMR198W	cik1	YFL008W	smc1-2	0.259
YMR198W	cik1	YJL030W	mad2	0.259
YMR198W	cik1	YDR254W	chl4	0.221
YMR198W	cik1	YHR191C	ctf8-162	0.208
YMR198W	cik1	YDR180W	scc2-4	0.342
YMR198W	cik1	YPL008W	chl1	0.279
YMR198W	cik1	YLR381W	ctf3	0.205
YMR198W	cik1	YDR318W	mcm21	0.284
YMR198W	cik1	YEL061C	cin8	0.335
YMR198W	cik1	YPL018W	ctf19	0.272
YMR198W	cik1	YPL253C	vik1	0.297
YMR198W	cik1	YFL008W	smc1-259	0.330
YMR198W	cik1	YPR135W	ctf4	0.241
YMR198W	cik1	YDR439W	lrs4	0.234
YMR198W	cik1	YGR188C	bub1-supp1	0.283
YMR198W	cik1	YLR045C	stu2-11	0.250
YMR198W	cik1	YGL093W	spc105-15	0.250
YMR198W	cik1	YDR113C	pds1-128	0.228
YMR198W	cik1	YMR117C	spc24-9	0.225
YLR085C	arp6	YJL169W	yjl169w	0.289
YLR085C	arp6	YBR231C	swc5	0.476
YLR085C	arp6	YDR334W	swr1	0.704
YLR085C	arp6	YDR485C	vps72	0.728
YLR085C	arp6	YGL127C	soh1	0.234
YNR016C	acc1-5009-supp1	YGL086W	mad1	0.434
YNR016C	acc1-5009-supp1	YBL034C	stu1-6	0.257
YNR016C	acc1-5009-supp1	YMR076C	pds5-1	0.240
YNR016C	acc1-5009-supp1	YFL008W	smc1-2	0.225
YNR016C	acc1-5009-supp1	YJL030W	mad2	0.448
