Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Gene_Interaction_Hubs_BioGRID_2018	PML39	8/172	0.1036643707084955	0.1399469004564689	0.9643263836614568	0.9999969718970356	0.7729719890306542	-1.7520158393176084	MUD2;HOS1;AME1;PAC11;SPT8;NUP120;OCA5;QRI1
Gene_Interaction_Hubs_BioGRID_2018	SVF1	4/66	0.1086332562335958	0.1452713591614359	0.7773567690345787	0.9999969718970356	0.7899314240327128	-1.7534721529075072	DPL1;FMT1;SAN1;JID1
Gene_Interaction_Hubs_BioGRID_2018	RPL24B	5/86	0.0888110476633627	0.1227336518718268	0.8195529680713194	0.9999969718970356	0.7245074487232266	-1.7542094769867709	YPT31;ARE1;VPS5;SGF29;BUB2
Gene_Interaction_Hubs_BioGRID_2018	TUL1	4/79	0.1734338722865802	0.216892304330789	0.8766339289643753	0.9999969718970356	1.0016148296156278	-1.7547880069098314	CYK3;ICL2;SGF29;YHR177W
Gene_Interaction_Hubs_BioGRID_2018	BRX1	8/201	0.1916580483512073	0.2358755683096119	0.990486616387218	0.9999969718970356	1.062209534326026	-1.7548152871635836	ACT1;VPS71;AIM11;YDR089W;COG6;NST1;NUP120;POL5
Gene_Interaction_Hubs_BioGRID_2018	UGP1	6/134	0.16545750339075	0.2084102922747975	0.9557788096390124	0.9999969718970356	0.9755750594141568	-1.7550994272799232	RRP6;CET1;CCT2;IPT1;SYF1;NDE2
Gene_Interaction_Hubs_BioGRID_2018	VID28	8/159	0.0734559167911172	0.1048728538647281	0.9385308194234244	0.9999969718970356	0.672241110010427	-1.755268476966989	GIS4;AIM11;BCK2;VPS55;FPS1;SRB2;YGL036W;YBR056W
Gene_Interaction_Hubs_BioGRID_2018	RPS30A	9/231	0.18876690597491	0.2331100963952762	0.994752328412354	0.9999969718970356	1.0541927431228306	-1.7575947619239598	YLR464W;BAT2;SUB1;ERG27;EAP1;YPL245W;YOL029C;YIL055C;QRI1
Gene_Interaction_Hubs_BioGRID_2018	YEF1	4/74	0.1470900736517507	0.1886879451595988	0.8441136211474072	0.9999969718970356	0.9175179396003772	-1.7586159328902675	YBR238C;ACT1;YKL075C;YOL098C
Gene_Interaction_Hubs_BioGRID_2018	UBP9	4/88	0.2243909811661263	0.2681745872473216	0.9205622728678896	0.9999969718970356	1.1770853017858665	-1.7589954266247156	ACT1;CHK1;PAC11;YHR210C
Gene_Interaction_Hubs_BioGRID_2018	EIS1	4/73	0.1420207307533743	0.1834896745964006	0.8368071369767082	0.9999969718970356	0.9014295482542064	-1.7593941836289992	YPT31;APE1;SYH1;YOR114W
Gene_Interaction_Hubs_BioGRID_2018	NPP1	3/64	0.2585236467439892	0.3017883393902627	0.8861179336382906	0.9999969718970356	1.300965247522727	-1.7599043022562937	ACT1;FPS1;EAP1
Gene_Interaction_Hubs_BioGRID_2018	GCN4	8/222	0.2696770149574186	0.313058810285462	0.9966245739021954	0.9999969718970356	1.3433560903682418	-1.7605088291520512	CYK3;UGA2;SUB1;IOC2;SET3;SRB2;SGF29;ERP1
Gene_Interaction_Hubs_BioGRID_2018	ENV11	4/88	0.2243909811661263	0.2681745872473216	0.9205622728678896	0.9999969718970356	1.178735710545045	-1.7614617402003343	YBR238C;SPT8;SRB2;IRC8
Gene_Interaction_Hubs_BioGRID_2018	TFG1	5/106	0.1685529477836384	0.2117046359978674	0.9251581043301031	0.9999969718970356	0.9895934595113818	-1.7619764473816046	VPS71;BRE2;VPS64;SPT8;GCR2
Gene_Interaction_Hubs_BioGRID_2018	YPI1	8/152	0.0597095068042212	0.0895281474916401	0.918764062474342	0.9999969718970356	0.6252932365660107	-1.7622414357592815	PER1;WAR1;WHI2;AIM44;YPR078C;CCZ1;VHS3;NUP192
Gene_Interaction_Hubs_BioGRID_2018	RPS0A	10/195	0.044191572370121	0.0695741177060731	0.9486617407548498	0.9999969718970356	0.5651188333976241	-1.762730633467842	YER156C;ECM21;PHO91;SSP120;YHR045W;USA1;NUP120;YGL036W;AVL9;ERG27
Gene_Interaction_Hubs_BioGRID_2018	YBL010C	5/80	0.0698094374518378	0.1008640907340169	0.7706597049351162	0.9999969718970356	0.6622415802683009	-1.7628778625146009	ACT1;ALG8;DAT1;ITR1;EAP1
Gene_Interaction_Hubs_BioGRID_2018	PHO2	7/144	0.1036047645037431	0.139914021883415	0.9409949448250255	0.9999969718970356	0.7777627108489309	-1.763321810189278	RRP6;ACT1;AIM44;WHI3;ADE16;AVL9;HMG1
Gene_Interaction_Hubs_BioGRID_2018	HAT1	7/132	0.072879214550132	0.1041244069652535	0.9030279250874156	0.9999969718970356	0.6741773762033506	-1.7656380552137552	ACT1;SHE4;ORC6;ISF1;SPP381;HIF1;YKR005C
Gene_Interaction_Hubs_BioGRID_2018	MSC7	4/84	0.2012514304203095	0.2452462165607026	0.9031212163209444	0.9999969718970356	1.1014825939261137	-1.7658971754936352	PHO91;FMP52;GCS1;OPI3
Gene_Interaction_Hubs_BioGRID_2018	ENT3	10/200	0.0508693832661162	0.0785605378144806	0.95770787313253	0.9999969718970356	0.5931940871034996	-1.766825055341651	YPT31;VPS5;COG6;NPR1;BEM4;YPR078C;SBP1;CCW12;YMR279C;YER152C
Gene_Interaction_Hubs_BioGRID_2018	RPL38	7/129	0.0661641884184883	0.0970058821651149	0.8907798028165553	0.9999969718970356	0.6510198514021199	-1.7679198745635052	ACT1;RGR1;BEM4;PAC11;SRB2;SGF29;EAP1
Gene_Interaction_Hubs_BioGRID_2018	SIZ1	7/129	0.0661641884184883	0.0970058821651149	0.8907798028165553	0.9999969718970356	0.6510967522121142	-1.768128707627606	YBR238C;ACT1;ADE16;SEY1;ESC1;NUP192;SMA2
Gene_Interaction_Hubs_BioGRID_2018	YGR035C	4/75	0.152228572676529	0.1940254351166165	0.8511432426520001	0.9999969718970356	0.9396008399540764	-1.7686784251083152	KIP3;ESC8;CHK1;YDL180W
Gene_Interaction_Hubs_BioGRID_2018	CKA1	9/198	0.0978383883726857	0.1333976514775642	0.9763590633909532	0.9999969718970356	0.761384221588871	-1.7697906150758658	MET12;CTF13;SPT21;UTP7;YJL070C;CHK1;BEM4;YHR210C;EAP1
Gene_Interaction_Hubs_BioGRID_2018	GCD7	8/189	0.1520393838469634	0.1940254351166165	0.983285548792868	0.9999969718970356	0.9399942559513528	-1.770587926614618	YBR238C;ACT1;TFC6;ERP6;TFC3;YDL180W;IRC8;ERG27
Gene_Interaction_Hubs_BioGRID_2018	HNM1	4/62	0.0913613177864039	0.1258199411152801	0.7363565967869617	0.9999969718970356	0.7402873147791785	-1.7714580257607986	BNA2;PHO8;PUS7;OPI3
Gene_Interaction_Hubs_BioGRID_2018	FAR8	5/101	0.1464743562198058	0.1883851976138721	0.9057530639365382	0.9999969718970356	0.9230646503712918	-1.7731194179595329	YER156C;RMD9;PAC11;SPT8;OPI3
Gene_Interaction_Hubs_BioGRID_2018	AVO2	4/73	0.1420207307533743	0.1834896745964006	0.8368071369767082	0.9999969718970356	0.9086205009534593	-1.7734293574019455	ASK10;SRB2;RAT1;AIM39
Gene_Interaction_Hubs_BioGRID_2018	ORM1	6/117	0.1045988609698495	0.140729789555706	0.9056944567553042	0.9999969718970356	0.7862967998748089	-1.7751614389149797	CET1;ACT1;YHR177W;NIT2;OPI3;YJL133C-A
Gene_Interaction_Hubs_BioGRID_2018	FCY22	6/101	0.0604564955572138	0.0904113906807015	0.8200719229058127	0.9999969718970356	0.6327765403920235	-1.7754641940245357	CET1;GIC1;ACT1;AIM44;YNL010W;SRB2
Gene_Interaction_Hubs_BioGRID_2018	SPC19	8/186	0.142809691992607	0.1840895315097944	0.9808246321646472	0.9999969718970356	0.9124891268219372	-1.7759249919185958	CTF13;YLR156C-A;AAD10;VPS71;SWC3;AME1;ASK1;BUB2
Gene_Interaction_Hubs_BioGRID_2018	ABP1	6/116	0.1014484204886281	0.1372822301122963	0.9016093295039836	0.9999969718970356	0.7764580445103564	-1.776695010618139	ACT1;SSN3;CCW12;OTU2;RAT1;BUB2
Gene_Interaction_Hubs_BioGRID_2018	RMR1	8/158	0.071384148538292	0.1028024983847899	0.935992564466102	0.9999969718970356	0.6734584935690612	-1.777714541559695	ACT1;ASK10;AIM11;YGR130C;BEM4;DCW1;SBP1;YPR022C
Gene_Interaction_Hubs_BioGRID_2018	YGL188C-A	4/82	0.1899642085879864	0.2340788400762863	0.8931930376136599	0.9999969718970356	1.070429250897348	-1.777896923677568	AIM44;TGS1;MFM1;ZIP1
Gene_Interaction_Hubs_BioGRID_2018	TOF2	7/125	0.0578150055680126	0.0873696969297766	0.8724547398079222	0.9999969718970356	0.6237769025944435	-1.7780803805590286	ORC6;CHK1;FMT1;HCS1;YPL245W;JID1;YJL133C-A
Gene_Interaction_Hubs_BioGRID_2018	MDR1	5/82	0.0758692155520552	0.1075830355577375	0.7879803800280075	0.9999969718970356	0.6896076543400241	-1.7783217865256966	YPT31;HOS1;YLR446W;YML002W;VPS54
Gene_Interaction_Hubs_BioGRID_2018	QRI7	9/172	0.0490953695458524	0.0761170006748001	0.9317165698002384	0.9999969718970356	0.5904345006740854	-1.7795640085139846	PUT4;ACT1;CSE2;SUB1;SYH1;SRB2;SPS19;RAT1;SEG2
Gene_Interaction_Hubs_BioGRID_2018	YMR175W-A	4/56	0.0681831130458992	0.0990551887551881	0.6646371323559837	0.9999969718970356	0.6638673461943649	-1.7828544975802525	ACT1;IRC10;SRB2;NUP192
Gene_Interaction_Hubs_BioGRID_2018	UGA3	4/76	0.1574342310689691	0.1997622963915405	0.8579029830305925	0.9999969718970356	0.964390223352039	-1.7829140033000563	RMD9;TGS1;OCA5;ERG27
Gene_Interaction_Hubs_BioGRID_2018	YDR524C-B	6/133	0.1615223267312967	0.2042313204194063	0.9536815422283118	0.9999969718970356	0.9780897175220008	-1.7831670031453632	ACT1;BEM4;CCW12;SSP1;YDL144C;QRI1
Gene_Interaction_Hubs_BioGRID_2018	PRP8	6/145	0.2112402503927629	0.2551468514330116	0.9737888468293756	0.9999969718970356	1.1479354949924574	-1.7847632325830216	ACT1;CYK3;VPS71;PAC11;FPS1;ERG27
Gene_Interaction_Hubs_BioGRID_2018	SMA1	3/58	0.2144542235711221	0.2580863594159441	0.8440467757713699	0.9999969718970356	1.1592625222321506	-1.7848689447814	ACT1;AIM11;SMA2
Gene_Interaction_Hubs_BioGRID_2018	ALG3	8/175	0.1114893450955634	0.1485401848554183	0.9686788935481032	0.9999969718970356	0.8138512853889391	-1.7854483153780585	ACT1;ASK10;VPS71;ALG8;AIM44;CCW12;MPC54;OPI3
Gene_Interaction_Hubs_BioGRID_2018	CPR2	4/74	0.1470900736517507	0.1886879451595988	0.8441136211474072	0.9999969718970356	0.9316487389265142	-1.7857005791591385	NCR1;ASK10;YCR023C;IES1
Gene_Interaction_Hubs_BioGRID_2018	YOR008C-A	6/110	0.0836257307995521	0.116582551999797	0.8737955968146076	0.9999969718970356	0.7196762568795502	-1.7858075580449215	ACT1;HKR1;HAL5;SRB2;SEG2;GCR2
Gene_Interaction_Hubs_BioGRID_2018	YFL054C	6/125	0.1315792747327572	0.1716759176246921	0.933418301757624	0.9999969718970356	0.8810451240844449	-1.7868879321870914	SWC3;YJL070C;BUD9;SSP120;YJL213W;COS111
Gene_Interaction_Hubs_BioGRID_2018	CIA1	3/53	0.1791299618713235	0.2232935988276643	0.7992940317727181	0.9999969718970356	1.039555898979766	-1.7876657447959974	RRP6;ACT1;SGF29
Gene_Interaction_Hubs_BioGRID_2018	GAL10	5/97	0.1297752910886817	0.1694335955036112	0.8872064194076448	0.9999969718970356	0.8758224323560174	-1.788386363916736	ACT1;VPS5;BCK2;ERG27;QRI1
Gene_Interaction_Hubs_BioGRID_2018	RIB5	6/134	0.16545750339075	0.2084102922747975	0.9557788096390124	0.9999969718970356	0.9944884306618644	-1.789125355602361	ACT1;SGT2;RTS1;MFM1;YIL166C;NUP192
Gene_Interaction_Hubs_BioGRID_2018	IQG1	4/82	0.1899642085879864	0.2340788400762863	0.8931930376136599	0.9999969718970356	1.0773750971048637	-1.7894334157851288	YBR238C;ACT1;CYK3;NUP192
Gene_Interaction_Hubs_BioGRID_2018	CCA1	9/254	0.2678922147792198	0.3110778819364317	0.9983153328231972	0.9999969718970356	1.3595153362604362	-1.7907135809079673	YBR238C;SKI8;AAD10;VPS71;YCR023C;MRS1;SET3;SRB2;MFM1
Gene_Interaction_Hubs_BioGRID_2018	SLK19	7/192	0.2791705333881128	0.3221011183190174	0.9938716767942432	0.9999969718970356	1.403851184027549	-1.7912192850298638	ACT1;KIP3;NQM1;SPO13;AME1;VPS64;NUP120
Gene_Interaction_Hubs_BioGRID_2018	PRP5	7/160	0.153755890013031	0.1958091390918964	0.970983376408936	0.9999969718970356	0.9566647820966886	-1.7912486759131578	ACT1;MUD2;VPS71;SSN3;TFC3;TGS1;OCA5
Gene_Interaction_Hubs_BioGRID_2018	AVO1	15/410	0.1630960929005751	0.2057623625945272	0.9998426818935692	0.9999969718970356	0.9879207787857068	-1.791511075186444	CET1;CDS1;ACT1;CYK3;IPT1;IDH1;FPS1;SRB2;PER1;RSC9;RGR1;MTC2;BEM4;SYF1;CCW12
Gene_Interaction_Hubs_BioGRID_2018	PKH1	5/116	0.216179846140327	0.2597692429097663	0.9536623903762556	0.9999969718970356	1.1696792638935838	-1.791532924431641	NCR1;RMD9;IRC18;OCA5;GCR2
Gene_Interaction_Hubs_BioGRID_2018	YSR3	8/138	0.0374019202363389	0.0605416889959336	0.8627005942057389	0.9999969718970356	0.5452701289122897	-1.7917757643837038	SUR7;ASK10;WHI2;EMC1;YKL222C;YJL163C;YGR237C;SIL1
Gene_Interaction_Hubs_BioGRID_2018	BUG1	8/227	0.2894968685875287	0.331605504018442	0.997385011668564	0.9999969718970356	1.4458537444799806	-1.792295914927334	MUD2;VPS71;SWC3;VPS5;SGT2;CCZ1;VPS54;ERP1
Gene_Interaction_Hubs_BioGRID_2018	BUL2	6/136	0.1734482675600717	0.216892304330789	0.959717926956012	0.9999969718970356	1.0231055278402734	-1.7923539109747206	ESC8;NPR1;ECM21;NST1;NUP120;ROD1
Gene_Interaction_Hubs_BioGRID_2018	SAN1	6/128	0.1424772719967958	0.1837206928379735	0.941792879359739	0.9999969718970356	0.9202830810035798	-1.7932385677531515	CET1;ACT1;MMS4;PRR2;RAT1;YDR306C
Gene_Interaction_Hubs_BioGRID_2018	ALG5	9/218	0.1493241095872286	0.1913682243951277	0.9903231205992274	0.9999969718970356	0.9438748977724886	-1.7949065826025912	BAR1;PER1;ACT1;YML018C;ALG8;RMD9;YJL163C;CCZ1;OPI3
Gene_Interaction_Hubs_BioGRID_2018	RRN5	4/80	0.1788877899201648	0.223131878753342	0.8823853746970137	0.9999969718970356	1.0432664828386229	-1.795458008997299	ACT1;AIM11;YCK1;YGR237C
Gene_Interaction_Hubs_BioGRID_2018	BGL2	5/104	0.1595685558688374	0.2021473342621818	0.91786474942698	0.9999969718970356	0.9785130602492002	-1.7958470458957698	KIP3;YLR464W;AIM44;BUD9;RAT1
Gene_Interaction_Hubs_BioGRID_2018	YMR182W-A	5/125	0.2621528391028942	0.3053065194833882	0.970464180954111	0.9999969718970356	1.3414563674759905	-1.7959787954937425	CET1;ACT1;RGR1;SYF1;QRI1
Gene_Interaction_Hubs_BioGRID_2018	PRE3	5/95	0.121770028125795	0.1603534311981687	0.8768134591371333	0.9999969718970356	0.8529675105700213	-1.7960263268737235	ADF1;ACT1;VPS71;ARF1;CCW12
Gene_Interaction_Hubs_BioGRID_2018	RPS27A	5/94	0.1178568547546137	0.1557688499903635	0.8713190715867559	0.9999969718970356	0.8405043358564009	-1.797237381955717	FIT1;FMT1;PAC11;YMR210W;BSC2
Gene_Interaction_Hubs_BioGRID_2018	NTR2	6/111	0.0864659766159201	0.1201622763265361	0.8788441281944056	0.9999969718970356	0.7344536442549655	-1.79794566190993	PUT4;GIC1;GPD1;YPR174C;NUP120;MDN1
Gene_Interaction_Hubs_BioGRID_2018	NUP159	10/204	0.0566724902434759	0.0858195779383274	0.9638975183972128	0.9999969718970356	0.6265678531762577	-1.7985419491093002	NUP82;RRP6;POM152;REC107;BRE2;ASK1;TGS1;EMC1;NUP120;YHL042W
Gene_Interaction_Hubs_BioGRID_2018	EMC1	6/139	0.1857240897040816	0.2300604901244133	0.965032067674529	0.9999969718970356	1.0686020519805388	-1.7989841760972962	FIT1;YNL010W;YGL176C;HLJ1;YHR177W;OPI3
Gene_Interaction_Hubs_BioGRID_2018	YPC1	5/86	0.0888110476633627	0.1227336518718268	0.8195529680713194	0.9999969718970356	0.7433189969816294	-1.7997568295914097	YLR156C-A;CIN1;YOR019W;ISC1;YGR237C
Gene_Interaction_Hubs_BioGRID_2018	AAC3	7/176	0.2130152486603335	0.2567438572526157	0.98638858901942	0.9999969718970356	1.1640266860460091	-1.8000410032003482	ACT1;AIM11;YPR078C;YHR045W;YGL036W;YHR177W;QRI1
Gene_Interaction_Hubs_BioGRID_2018	LTO1	7/122	0.0520037591744025	0.0800631963394893	0.857107106841138	0.9999969718970356	0.6092054616161733	-1.8010789509504848	SKI8;ACT1;BAT2;SUB1;TGS1;MPC54;ECM38
Gene_Interaction_Hubs_BioGRID_2018	FHL1	7/185	0.2495414417487425	0.2936347412691251	0.9912701900705952	0.9999969718970356	1.2975515451881436	-1.801170587647588	BEM4;TFC3;SET3;RPL13A;SEG1;ZIP1;YPL162C
Gene_Interaction_Hubs_BioGRID_2018	FKH2	7/162	0.1607047098920278	0.2035216954567512	0.9735384966533066	0.9999969718970356	0.9857422665891108	-1.8021208995017213	ADF1;ACT1;VPS71;SHE4;SUB1;YOX1;SET3
Gene_Interaction_Hubs_BioGRID_2018	ZRT3	6/100	0.058149958681146	0.0876136876916538	0.8131176204049821	0.9999969718970356	0.6343999103070712	-1.804696526996036	SUR7;ISY1;VPS71;SWC3;IOC2;IES1
Gene_Interaction_Hubs_BioGRID_2018	YCK1	6/140	0.1898901657935094	0.2340788400762863	0.9666561308283312	0.9999969718970356	1.08668204193357	-1.8053151440428097	PAU20;VPS54;ISC1;GCS1;JID1;QRI1
Gene_Interaction_Hubs_BioGRID_2018	GYP8	4/80	0.1788877899201648	0.223131878753342	0.8823853746970137	0.9999969718970356	1.0494314283533677	-1.80606785890771	YBR238C;GIC1;PER1;PRM7
Gene_Interaction_Hubs_BioGRID_2018	YIL055C	6/100	0.058149958681146	0.0876136876916538	0.8131176204049821	0.9999969718970356	0.6351417329953158	-1.8068068123339929	WAR1;PET127;ACT1;HOS1;OCA5;MTC6
Gene_Interaction_Hubs_BioGRID_2018	SPC2	5/99	0.1380127419080371	0.1788353159102185	0.8968392435938227	0.9999969718970356	0.912528099948957	-1.8071791040953824	ACT1;MTC2;VPS54;GCR2;OPI3
Gene_Interaction_Hubs_BioGRID_2018	RRD2	8/212	0.2313368314368129	0.2754803132231355	0.9944298013586343	0.9999969718970356	1.2355345318657782	-1.8086748906969772	PET127;ORC6;CHK1;RTS3;AME1;NST1;PCS60;EAP1
Gene_Interaction_Hubs_BioGRID_2018	ADH1	6/106	0.0727940312725242	0.1041244069652535	0.8518207918205148	0.9999969718970356	0.6904401590081403	-1.8090369774565636	ACT1;ALG8;FPS1;CIT2;GLO4;YHR177W
Gene_Interaction_Hubs_BioGRID_2018	YLL006W-A	4/85	0.206968835351899	0.2508075751321673	0.9077730881741378	0.9999969718970356	1.1492642990093285	-1.8103062418688571	SKI8;CCZ1;YGL036W;YKR005C
Gene_Interaction_Hubs_BioGRID_2018	LAS1	8/174	0.1088460649951134	0.1455069154481661	0.9672845599580796	0.9999969718970356	0.8163541528966572	-1.8105270920203065	YBR238C;RRP6;ACT1;VPS71;BNA2;AIM11;MUM3;VHS3
Gene_Interaction_Hubs_BioGRID_2018	MDH2	6/141	0.194091980846318	0.2379095342739457	0.9682109999270622	0.9999969718970356	1.1054425088916913	-1.8122879894509227	CET1;ACT1;ASK10;TFC6;SYF1;FPS1
Gene_Interaction_Hubs_BioGRID_2018	YOR381W-A	5/98	0.1338654846560109	0.1740865362384363	0.892115273975531	0.9999969718970356	0.9012899225920104	-1.812421777083568	FIT1;CHK1;NDE2;YGL176C;AIM39
Gene_Interaction_Hubs_BioGRID_2018	YMR226C	4/78	0.1680389286092914	0.2111926876663324	0.8706411717527416	0.9999969718970356	1.0163794287654426	-1.81277329606537	SRY1;ORC6;FPS1;YDR249C
Gene_Interaction_Hubs_BioGRID_2018	ULS1	8/160	0.0755637850102007	0.1073801155408116	0.940980561777418	0.9999969718970356	0.7019351221853439	-1.8129426926666483	VPS71;SWC3;BEM4;CIN1;YJR039W;POL5;SMA2;HMG1
Gene_Interaction_Hubs_BioGRID_2018	USV1	5/89	0.099220708766619	0.1350041114483067	0.840665504229529	0.9999969718970356	0.7853008941852432	-1.8143658835607115	YJL206C;MTC2;YDL180W;FDC1;YGR237C
Gene_Interaction_Hubs_BioGRID_2018	APA2	6/120	0.1143510596522487	0.1517416769507773	0.917084950611118	0.9999969718970356	0.8367269587689398	-1.814427425826471	ACT1;VPS54;YCL001W-B;ASR1;HAL1;YDL124W
Gene_Interaction_Hubs_BioGRID_2018	MVB12	8/152	0.0597095068042212	0.0895281474916401	0.918764062474342	0.9999969718970356	0.6440531652904681	-1.8151118680570724	YPT31;DPL1;PER1;ACT1;SHE4;ORC6;HAL5;AVL9
Gene_Interaction_Hubs_BioGRID_2018	TIF1	9/188	0.0766295768500788	0.1085836453116612	0.9639329085884472	0.9999969718970356	0.7066741629476556	-1.8152849131465365	RRP6;PSP2;ACT1;TIF3;IES1;RAT1;SGF29;YHR177W;EAP1
Gene_Interaction_Hubs_BioGRID_2018	UTP14	4/65	0.1041853071337154	0.1403160787287806	0.7676056657192869	0.9999969718970356	0.8027341925621329	-1.8154509394049068	RRP6;ACT1;YHR045W;NUP192
Gene_Interaction_Hubs_BioGRID_2018	RAD10	7/136	0.0824370096244288	0.115249204367509	0.917526712086298	0.9999969718970356	0.727815651889132	-1.816424658783635	ACT1;YOR012W;MMS4;NST1;IOC2;YKL222C;YGR017W
Gene_Interaction_Hubs_BioGRID_2018	YJR039W	5/110	0.1870918282415805	0.2311853880108447	0.9380437861047518	0.9999969718970356	1.0837473754125226	-1.8165293650883405	ACT1;STP2;AME1;SSP120;FMP52
Gene_Interaction_Hubs_BioGRID_2018	COG2	9/203	0.1095961976066889	0.1463125826777491	0.9809796495260664	0.9999969718970356	0.8223736247941568	-1.818229102626897	CDS1;SGT2;COG6;SBP1;SYH1;RPL13A;TRM11;VAM10;OYE3
Gene_Interaction_Hubs_BioGRID_2018	ISR1	6/107	0.0754221788744171	0.1073720582763436	0.8575891358533593	0.9999969718970356	0.7041503884621729	-1.8199850461012448	CTF13;VPS71;VPS5;TGS1;RKM1;SGF29
Gene_Interaction_Hubs_BioGRID_2018	YEL043W	9/183	0.0671852438486882	0.0983253070927152	0.9557437016741323	0.9999969718970356	0.674129815209445	-1.8203538463585296	ARF1;BRE2;PEA2;AIM44;HAL5;COG6;SCS3;RIM101;SIP5
Gene_Interaction_Hubs_BioGRID_2018	VPS36	6/140	0.1898901657935094	0.2340788400762863	0.9666561308283312	0.9999969718970356	1.09622467349605	-1.8211684080234245	YPP1;ACT1;YPR003C;YKL075C;RIM101;VPS17
Gene_Interaction_Hubs_BioGRID_2018	YMR074C	6/110	0.0836257307995521	0.116582551999797	0.8737955968146076	0.9999969718970356	0.7349850871239629	-1.8237949509788451	ACT1;UTP7;MUD2;FMT1;CIN1;YIL055C
Gene_Interaction_Hubs_BioGRID_2018	IOC2	5/89	0.099220708766619	0.1350041114483067	0.840665504229529	0.9999969718970356	0.7899108162642701	-1.8250166868489688	MET12;SDS24;VPS64;PAC11;DIG1
Gene_Interaction_Hubs_BioGRID_2018	PEP12	4/74	0.1470900736517507	0.1886879451595988	0.8441136211474072	0.9999969718970356	0.952635522045986	-1.8259261590427212	PHO8;COG6;CCZ1;YPR153W
Gene_Interaction_Hubs_BioGRID_2018	RRP5	9/185	0.0708703694173864	0.1021367088662334	0.9591994830516936	0.9999969718970356	0.6901113396034232	-1.8266576740756384	RRP6;REC107;TOF1;ACT1;UTP7;YBR090C;YGR130C;FYV7;DIG1
Gene_Interaction_Hubs_BioGRID_2018	AIM33	5/101	0.1464743562198058	0.1883851976138721	0.9057530639365382	0.9999969718970356	0.9511865361129868	-1.8271388863230775	ASK10;RGR1;SHE4;VHS3;OPI3
Gene_Interaction_Hubs_BioGRID_2018	INP52	8/161	0.0777077620797239	0.1100328603975827	0.9433442315492035	0.9999969718970356	0.7152339737268931	-1.8272798480079693	RSC9;BRE2;WHI2;ROY1;SPO13;AIM11;CCW12;RIM101
Gene_Interaction_Hubs_BioGRID_2018	URC2	5/95	0.121770028125795	0.1603534311981687	0.8768134591371333	0.9999969718970356	0.8684495466963298	-1.8286256277050972	CSE2;BRE2;KAP122;SGF29;QRI1
Gene_Interaction_Hubs_BioGRID_2018	GSP1	10/269	0.2097363842013178	0.2537164611079033	0.9980319526538914	0.9999969718970356	1.172189113616987	-1.8308466896710809	ACT1;RGR1;MUD2;CSE2;FKS3;ASK1;YML096W;YEL076C;ERG27;DIG1
Gene_Interaction_Hubs_BioGRID_2018	YLR224W	7/115	0.0399214167871071	0.0638388812361113	0.815480759341379	0.9999969718970356	0.5685808027965271	-1.8313091219422828	BRE2;IDH1;GPD1;IES1;SRB2;SGF29;YGR237C
Gene_Interaction_Hubs_BioGRID_2018	GDH2	5/120	0.2363080824852755	0.2800557716882826	0.9619889090855815	0.9999969718970356	1.2696012437345603	-1.8315507382934624	ACT1;ASK10;NST1;SHU1;YJL163C
Gene_Interaction_Hubs_BioGRID_2018	VPS20	5/111	0.1918383306886942	0.2358755683096119	0.94093784870142	0.9999969718970356	1.109818225931391	-1.832423413566408	YPP1;ACT1;VPS5;OTU2;RIM101
Gene_Interaction_Hubs_BioGRID_2018	HTS1	6/146	0.2156084010478536	0.2593181041693731	0.9750348531290008	0.9999969718970356	1.1954286051305478	-1.834135917592593	ACT1;AIM11;CHK1;NPR2;OCA5;NUP192
Gene_Interaction_Hubs_BioGRID_2018	CUP2	4/73	0.1420207307533743	0.1834896745964006	0.8368071369767082	0.9999969718970356	0.9407047905994282	-1.836050904142132	ASK10;YNL035C;BEM4;YHR131C
